2017/06/17 01:12:55 [error] 1848#1848: *17188 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17189 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17198 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17175 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17183 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *16174 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17196 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17199 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *16974 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17222 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17219 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17208 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17223 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17221 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17209 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17212 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17207 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *16780 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17234 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17246 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17261 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17259 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17264 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *16506 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17263 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17283 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17269 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17284 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17285 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17270 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *16691 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *16693 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *16695 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *16644 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17272 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *16694 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17309 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17313 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *16617 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17311 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *16611 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17306 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17292 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *16616 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17315 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *16601 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17291 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17316 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17317 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17286 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17290 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17289 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17288 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *16498 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17336 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *16478 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17338 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17287 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17321 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17333 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17334 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17335 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *16118 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17339 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17341 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17342 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17346 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17347 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17348 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17161 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17271 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17352 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17340 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17343 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17353 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17351 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17356 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17357 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *16443 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17358 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17365 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17367 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *16441 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *16425 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
